customer_id,recency,frequency,monetary_inr,gender,age,shopping_mall,segment
C482206,647,1,548.9100000000001,Female,18,Viaport Outlet,1
C890926,553,1,109.782,Male,33,Emaar Square Mall,1
C183769,149,1,329.34600000000006,Female,58,Mall of Istanbul,2
C330895,271,1,42.363,Female,46,Viaport Outlet,2
C251265,149,1,810.216,Female,42,Metrocity,2
C338639,717,1,3240.864,Female,45,Mall of Istanbul,1
C230250,235,1,158.35500000000002,Male,32,Kanyon,2
C674832,74,1,1620.432,Female,44,Metropol AVM,2
C204154,585,1,219.564,Female,32,Istinye Park,1
C174003,657,1,810.216,Male,63,Mall of Istanbul,1
C417576,140,1,70.605,Female,39,Mall of Istanbul,2
C254763,220,1,4051.0800000000004,Female,57,Mall of Istanbul,2
C219558,99,1,483.84,Male,64,Cevahir AVM,2
C264499,227,1,70.605,Female,55,Mall of Istanbul,2
C112860,342,1,548.9100000000001,Male,42,Mall of Istanbul,2
C312551,480,1,3240.864,Male,52,Metrocity,1
C291929,455,1,1620.459,Male,69,Metrocity,1
C112899,676,1,3240.864,Male,32,Kanyon,1
C241347,389,1,810.216,Male,36,Kanyon,2
C273438,116,1,3240.918,Male,52,Istinye Park,2
C194208,119,1,28.242000000000004,Female,29,Kanyon,2
C302747,451,1,193.53600000000003,Male,24,Viaport Outlet,1
C375559,289,1,31.671000000000003,Female,38,Viaport Outlet,2
C246262,183,1,387.07200000000006,Female,51,Metropol AVM,2
C252533,740,1,70.605,Female,28,Metropol AVM,1
C223588,627,1,2430.648,Male,40,Zorlu Center,1
C291471,564,1,3240.864,Female,21,Cevahir AVM,1
C259597,434,1,4051.0800000000004,Female,59,Emaar Square Mall,1
C259128,617,1,40.905,Male,34,Kanyon,1
C200275,691,1,42.363,Female,42,Kanyon,1
C184805,217,1,219.564,Female,52,Kanyon,2
C158301,106,1,3240.864,Male,22,Kanyon,2
C323555,685,1,1620.432,Male,53,Mall of Istanbul,1
C146859,16,1,6481.836,Female,49,Mall of Istanbul,0
C208889,411,1,109.782,Male,34,Metrocity,1
C978586,228,1,6481.836,Female,51,Mall of Istanbul,0
C160248,633,1,3240.864,Male,34,Metropol AVM,1
C339648,96,1,56.48400000000001,Male,30,Cevahir AVM,2
C116559,212,1,28.242000000000004,Female,68,Mall of Istanbul,2
C924908,298,1,8102.295,Female,28,Metrocity,0
C320114,764,1,439.128,Female,57,Cevahir AVM,1
C317627,679,1,158.35500000000002,Female,19,Metropol AVM,1
C233249,142,1,1620.459,Male,69,Kanyon,2
C237777,137,1,63.342000000000006,Female,59,Zorlu Center,2
C234857,102,1,4051.0800000000004,Male,53,Kanyon,2
C163119,448,1,163.62,Male,43,Mall of Istanbul,1
C124985,273,1,4051.0800000000004,Female,48,Emaar Square Mall,2
C176935,402,1,810.216,Male,67,Cevahir AVM,1
C267804,228,1,14.121000000000002,Female,26,Metrocity,2
C482155,528,1,329.34600000000006,Female,18,Mall of Istanbul,1
C151874,679,1,40.905,Male,53,Viaport Outlet,1
C165133,599,1,810.216,Female,22,Viaport Outlet,1
C126576,267,1,3240.918,Female,55,Metrocity,2
C473901,459,1,4861.377,Female,25,Zorlu Center,0
C108702,743,1,6481.836,Female,40,Mall of Istanbul,0
C152101,726,1,122.71500000000002,Female,68,Metrocity,1
C221577,305,1,96.76800000000001,Male,65,Kanyon,2
C520573,691,1,483.84,Female,67,Metrocity,1
C130188,423,1,1620.432,Male,41,Metropol AVM,1
C538049,570,1,3240.864,Female,33,Forum Istanbul,1
C197575,239,1,1620.432,Male,54,Mall of Istanbul,2
C433818,689,1,810.216,Male,19,Metrocity,1
C326521,157,1,387.07200000000006,Female,46,Mall of Istanbul,2
C300296,416,1,5670.0,Male,20,Kanyon,0
C903852,501,1,810.216,Male,33,Cevahir AVM,1
C281061,635,1,1620.432,Male,23,Emaar Square Mall,1
C186904,310,1,219.564,Male,50,Kanyon,2
C230416,661,1,2430.648,Female,24,Forum Istanbul,1
C169817,630,1,2430.648,Male,21,Forum Istanbul,1
C172831,53,1,31.671000000000003,Female,62,Metrocity,2
C208979,372,1,3240.918,Male,47,Metrocity,2
C135686,497,1,5670.0,Male,48,Mall of Istanbul,0
C285796,466,1,28.242000000000004,Male,34,Istinye Park,1
C170565,325,1,3240.864,Male,23,Cevahir AVM,2
C148823,233,1,40.905,Female,39,Emaar Square Mall,2
C329594,405,1,14175.000000000002,Female,28,Mall of Istanbul,0
C282762,539,1,1620.432,Female,50,Forum Istanbul,1
C323394,492,1,109.782,Female,35,Istinye Park,1
C216953,166,1,158.35500000000002,Female,24,Metropol AVM,2
C265910,84,1,2835.0,Female,28,Kanyon,2
C226111,499,1,4051.0800000000004,Female,51,Metrocity,1
C245852,78,1,810.216,Female,44,Zorlu Center,2
C289763,40,1,14.121000000000002,Female,45,Kanyon,2
C180986,355,1,81.81,Female,39,Emaar Square Mall,2
C267480,84,1,3240.864,Female,60,Mall of Istanbul,2
C283980,664,1,2430.648,Female,44,Mall of Istanbul,1
C248634,52,1,810.216,Female,47,Mall of Istanbul,2
C315136,243,1,8102.295,Female,40,Kanyon,0
C124340,170,1,1620.432,Male,47,Kanyon,2
C282275,274,1,11340.0,Male,38,Zorlu Center,0
C643041,134,1,1620.432,Male,25,Metropol AVM,2
C203615,744,1,2430.648,Female,46,Metropol AVM,1
C241320,367,1,8505.0,Female,35,Istinye Park,0
C769059,206,1,3240.864,Female,65,Forum Istanbul,2
C124323,253,1,56.48400000000001,Male,57,Forum Istanbul,2
C300233,19,1,1620.432,Male,38,Mall of Istanbul,2
C229940,367,1,8102.295,Male,19,Mall of Istanbul,0
C311044,562,1,3240.918,Male,60,Metropol AVM,1
C716319,692,1,2430.648,Female,54,Kanyon,1
C721576,22,1,1620.432,Female,20,Mall of Istanbul,2
C295475,389,1,810.216,Male,38,Forum Istanbul,2
C265091,490,1,56.48400000000001,Female,36,Viaport Outlet,1
C440086,307,1,1620.459,Female,34,Metropol AVM,2
C224175,150,1,4051.0800000000004,Female,65,Mall of Istanbul,2
C318888,346,1,3240.918,Female,40,Metropol AVM,2
C127189,332,1,219.564,Female,19,Kanyon,2
C336688,367,1,810.216,Female,25,Istinye Park,2
C154678,118,1,40.905,Male,22,Viaport Outlet,2
C309229,393,1,56.48400000000001,Female,44,Mall of Istanbul,2
C447812,29,1,40.905,Female,47,Metrocity,2
C165914,302,1,8102.295,Female,26,Emaar Square Mall,0
C360488,394,1,219.564,Female,50,Istinye Park,2
C294471,49,1,56.48400000000001,Female,52,Kanyon,2
C105796,156,1,387.07200000000006,Male,31,Mall of Istanbul,2
C162213,787,1,31.671000000000003,Male,40,Istinye Park,1
C158151,295,1,439.128,Female,32,Mall of Istanbul,2
C176912,507,1,2430.648,Female,22,Viaport Outlet,1
C512778,219,1,548.9100000000001,Male,51,Kanyon,2
C143236,704,1,70.605,Female,61,Metrocity,1
C180245,411,1,3240.864,Male,20,Metropol AVM,1
C547518,512,1,109.782,Female,38,Metrocity,1
C233684,540,1,193.53600000000003,Male,67,Mall of Istanbul,1
C279466,523,1,1620.432,Male,40,Metrocity,1
C581153,199,1,193.53600000000003,Male,63,Emaar Square Mall,2
C294226,98,1,4861.377,Female,67,Metrocity,2
C147243,126,1,1620.432,Female,44,Mall of Istanbul,2
C769480,542,1,548.9100000000001,Male,55,Metropol AVM,1
C512761,594,1,8102.295,Male,18,Kanyon,0
C137334,567,1,4861.377,Female,39,Cevahir AVM,1
C311575,467,1,109.782,Male,45,Mall of Istanbul,1
C698491,647,1,3240.864,Female,57,Mall of Istanbul,1
C262746,233,1,387.07200000000006,Female,44,Mall of Istanbul,2
C162140,174,1,3240.864,Male,31,Cevahir AVM,2
C214620,676,1,548.9100000000001,Female,45,Istinye Park,1
C176504,148,1,28.242000000000004,Female,18,Istinye Park,2
C446632,676,1,1620.432,Female,50,Cevahir AVM,1
C142136,569,1,548.9100000000001,Female,52,Kanyon,1
C246504,112,1,3240.918,Male,35,Kanyon,2
C562535,86,1,81.81,Female,41,Istinye Park,2
C239603,661,1,439.128,Female,63,Forum Istanbul,1
C694019,625,1,40.905,Male,26,Kanyon,1
C938149,235,1,290.30400000000003,Female,23,Emaar Square Mall,2
C274235,395,1,5670.0,Female,57,Mall of Istanbul,0
C201753,563,1,14175.000000000002,Male,42,Cevahir AVM,0
C690345,38,1,4861.377,Female,42,Metrocity,2
C102540,675,1,4051.0800000000004,Female,55,Mall of Istanbul,1
C178562,454,1,56.48400000000001,Male,66,Metropol AVM,1
C375903,117,1,548.9100000000001,Female,48,Cevahir AVM,2
C244407,382,1,1620.432,Female,46,Zorlu Center,2
C260274,775,1,42.363,Female,63,Mall of Istanbul,1
C239985,224,1,2430.648,Male,24,Mall of Istanbul,2
C158617,574,1,8505.0,Male,33,Istinye Park,0
C142035,739,1,2430.648,Male,47,Istinye Park,1
C226494,758,1,1620.459,Female,61,Cevahir AVM,1
C457851,788,1,3240.918,Female,35,Kanyon,1
C261127,636,1,11340.0,Male,37,Zorlu Center,0
C140430,383,1,14.121000000000002,Female,37,Viaport Outlet,2
C446935,164,1,4051.0800000000004,Female,64,Mall of Istanbul,2
C257724,468,1,70.605,Female,20,Cevahir AVM,1
C236765,471,1,81.81,Male,53,Mall of Istanbul,1
C914398,118,1,439.128,Male,43,Kanyon,2
C133340,475,1,483.84,Female,62,Emaar Square Mall,1
C838345,513,1,4051.0800000000004,Female,41,Forum Istanbul,1
C411407,93,1,56.48400000000001,Female,41,Istinye Park,2
C742479,191,1,4051.0800000000004,Female,50,Mall of Istanbul,2
C164675,647,1,810.216,Male,66,Istinye Park,1
C253998,443,1,70.605,Male,26,Zorlu Center,1
C830390,118,1,1620.432,Female,58,Metrocity,2
C208753,433,1,14175.000000000002,Female,51,Cevahir AVM,0
C242945,305,1,8102.295,Male,22,Istinye Park,0
C183716,481,1,2430.648,Male,51,Mall of Istanbul,1
C226943,725,1,3240.864,Male,46,Istinye Park,1
C431612,745,1,3240.864,Male,28,Kanyon,1
C317655,713,1,193.53600000000003,Female,69,Mall of Istanbul,1
C181261,547,1,42.363,Male,37,Mall of Istanbul,1
C951214,635,1,439.128,Female,21,Istinye Park,1
C972639,467,1,42.363,Female,54,Metropol AVM,1
C200406,732,1,40.905,Female,32,Mall of Istanbul,1
C111634,312,1,810.216,Female,60,Kanyon,2
C559332,714,1,439.128,Male,58,Istinye Park,1
C144172,366,1,439.128,Female,56,Metrocity,2
C305738,179,1,1620.432,Male,69,Metrocity,2
C150745,659,1,8505.0,Female,37,Mall of Istanbul,0
C124628,738,1,11340.0,Female,65,Metrocity,0
C652559,235,1,96.76800000000001,Male,31,Mall of Istanbul,2
C215598,516,1,329.34600000000006,Male,59,Metrocity,1
C283877,740,1,810.216,Female,67,Mall of Istanbul,1
C854730,272,1,122.71500000000002,Female,63,Kanyon,2
C748029,637,1,204.525,Male,23,Cevahir AVM,1
C202626,677,1,4051.0800000000004,Male,58,Kanyon,1
C172377,429,1,6481.836,Male,35,Mall of Istanbul,0
C472301,412,1,290.30400000000003,Female,28,Mall of Istanbul,1
C562791,602,1,95.013,Male,27,Emaar Square Mall,1
C124366,347,1,11340.0,Male,36,Metropol AVM,0
C300662,126,1,290.30400000000003,Female,61,Viaport Outlet,2
C168445,670,1,126.68400000000001,Female,26,Metropol AVM,1
C277280,685,1,4051.0800000000004,Male,46,Emaar Square Mall,1
C113510,332,1,439.128,Male,50,Metrocity,2
C211723,64,1,158.35500000000002,Female,41,Kanyon,2
C292967,626,1,4051.0800000000004,Female,39,Metrocity,1
C217425,260,1,70.605,Female,57,Mall of Istanbul,2
C155713,642,1,329.34600000000006,Male,40,Istinye Park,1
C207390,409,1,810.216,Female,42,Istinye Park,1
C138774,220,1,4051.0800000000004,Male,25,Kanyon,2
C732359,767,1,4051.0800000000004,Female,65,Mall of Istanbul,1
C423938,570,1,81.81,Male,64,Cevahir AVM,1
C222599,156,1,158.35500000000002,Male,51,Kanyon,2
C189428,397,1,96.76800000000001,Male,23,Metropol AVM,1
C306473,777,1,28.242000000000004,Female,47,Metrocity,1
C884426,316,1,329.34600000000006,Female,51,Cevahir AVM,2
C334211,41,1,439.128,Female,39,Zorlu Center,2
C477267,731,1,28.242000000000004,Female,68,Mall of Istanbul,1
C150667,149,1,810.216,Female,59,Forum Istanbul,2
C148901,33,1,28.242000000000004,Female,51,Metropol AVM,2
C320650,118,1,1620.432,Female,51,Emaar Square Mall,2
C239686,482,1,3240.864,Male,59,Mall of Istanbul,1
C194978,395,1,40.905,Male,36,Metrocity,2
C125146,368,1,548.9100000000001,Male,45,Kanyon,2
C313488,109,1,2430.648,Female,33,Istinye Park,2
C698375,316,1,56.48400000000001,Female,34,Metropol AVM,2
C106538,747,1,548.9100000000001,Female,33,Istinye Park,1
C333472,364,1,4051.0800000000004,Male,62,Mall of Istanbul,2
C280564,368,1,3240.864,Female,18,Metropol AVM,2
C199877,126,1,810.216,Female,37,Istinye Park,2
C124938,715,1,2835.0,Female,19,Kanyon,1
C132148,13,1,28.242000000000004,Male,49,Kanyon,2
C151923,223,1,4051.0800000000004,Female,20,Emaar Square Mall,2
C140744,555,1,548.9100000000001,Male,27,Metrocity,1
C130441,513,1,4051.0800000000004,Female,31,Mall of Istanbul,1
C733546,691,1,5670.0,Female,18,Mall of Istanbul,0
C198408,198,1,40.905,Male,21,Metropol AVM,2
C214058,403,1,63.342000000000006,Female,50,Metropol AVM,1
C292904,478,1,4051.0800000000004,Female,49,Cevahir AVM,1
C333624,317,1,1620.459,Male,49,Kanyon,2
C191014,788,1,1620.432,Female,37,Metrocity,1
C339930,363,1,70.605,Male,45,Kanyon,2
C859050,759,1,2835.0,Male,53,Istinye Park,1
C209406,23,1,329.34600000000006,Female,53,Mall of Istanbul,2
C173973,425,1,3240.918,Female,60,Forum Istanbul,1
C628556,326,1,28.242000000000004,Female,60,Istinye Park,2
C162886,649,1,1620.432,Male,33,Kanyon,1
C339180,301,1,810.216,Female,45,Metrocity,2
C177096,508,1,8505.0,Female,42,Mall of Istanbul,0
C773403,559,1,70.605,Male,56,Mall of Istanbul,1
C786582,107,1,329.34600000000006,Male,23,Viaport Outlet,2
C232963,670,1,810.216,Male,23,Mall of Istanbul,1
C658063,418,1,1620.432,Female,21,Kanyon,1
C100455,158,1,2430.648,Female,45,Mall of Istanbul,2
C536074,272,1,439.128,Female,67,Metropol AVM,2
C227725,290,1,4861.377,Female,51,Zorlu Center,2
C129099,534,1,3240.864,Female,56,Cevahir AVM,1
C206620,744,1,95.013,Female,57,Metrocity,1
C163873,30,1,439.128,Female,48,Zorlu Center,2
C834369,762,1,439.128,Male,46,Mall of Istanbul,1
C205945,681,1,2430.648,Male,68,Kanyon,1
C307016,655,1,4051.0800000000004,Male,36,Istinye Park,1
C196740,646,1,6481.836,Female,47,Forum Istanbul,0
C693244,350,1,1620.459,Male,64,Mall of Istanbul,2
C201329,487,1,96.76800000000001,Female,59,Metropol AVM,1
C305389,211,1,3240.864,Male,32,Cevahir AVM,2
C247534,237,1,810.216,Male,34,Zorlu Center,2
C219375,363,1,3240.864,Female,36,Emaar Square Mall,2
C159613,110,1,4051.0800000000004,Male,29,Metropol AVM,2
C504077,266,1,158.35500000000002,Male,41,Mall of Istanbul,2
C314337,452,1,4051.0800000000004,Male,24,Kanyon,1
C156581,477,1,4861.377,Male,66,Emaar Square Mall,0
C322528,326,1,109.782,Male,20,Metrocity,2
C767404,524,1,8102.295,Female,28,Cevahir AVM,0
C195436,604,1,548.9100000000001,Female,37,Zorlu Center,1
C224565,297,1,1620.432,Male,37,Metrocity,2
C266306,74,1,109.782,Female,40,Cevahir AVM,2
C611525,9,1,810.216,Male,64,Metropol AVM,2
C301711,757,1,96.76800000000001,Male,52,Kanyon,1
C192327,549,1,56.48400000000001,Male,52,Metropol AVM,1
C223988,60,1,126.68400000000001,Female,62,Mall of Istanbul,2
C111524,518,1,8102.295,Female,22,Istinye Park,0
C299193,316,1,2430.648,Male,43,Forum Istanbul,2
C683774,587,1,56.48400000000001,Female,21,Mall of Istanbul,1
C800046,669,1,4861.377,Female,61,Zorlu Center,1
C422990,136,1,810.216,Male,44,Forum Istanbul,2
C249614,706,1,1620.432,Female,43,Mall of Istanbul,1
C440964,319,1,8102.295,Female,54,Metrocity,0
C723454,675,1,14175.000000000002,Female,23,Kanyon,0
C773257,319,1,163.62,Female,51,Metropol AVM,2
C227581,568,1,219.564,Female,42,Emaar Square Mall,1
C139510,70,1,810.216,Female,68,Metrocity,2
C118191,749,1,8102.295,Female,44,Forum Istanbul,0
C230668,494,1,3240.864,Female,54,Metrocity,1
C268712,657,1,1620.432,Male,25,Zorlu Center,1
C108860,295,1,4051.0800000000004,Female,42,Istinye Park,2
C252678,264,1,329.34600000000006,Female,60,Mall of Istanbul,2
C246635,263,1,4861.377,Female,45,Forum Istanbul,2
C813370,635,1,2430.648,Female,37,Mall of Istanbul,1
C306268,644,1,1620.432,Male,24,Mall of Istanbul,1
C196509,139,1,810.216,Male,58,Istinye Park,2
C814855,506,1,810.216,Male,18,Kanyon,1
C219107,349,1,548.9100000000001,Male,30,Kanyon,2
C202627,593,1,96.76800000000001,Female,45,Metrocity,1
C160400,258,1,109.782,Female,49,Viaport Outlet,2
C256941,662,1,4051.0800000000004,Female,61,Kanyon,1
C286099,10,1,4051.0800000000004,Female,28,Cevahir AVM,2
C112996,744,1,1620.432,Female,50,Mall of Istanbul,1
C191506,619,1,439.128,Male,40,Mall of Istanbul,1
C110082,42,1,219.564,Male,18,Mall of Istanbul,2
C842635,509,1,483.84,Female,18,Istinye Park,1
C732384,764,1,4051.0800000000004,Male,24,Metrocity,1
C120628,308,1,1620.432,Male,35,Kanyon,2
C274635,437,1,810.216,Male,50,Istinye Park,1
C776477,81,1,8505.0,Female,56,Viaport Outlet,0
C976798,722,1,11340.0,Female,29,Cevahir AVM,0
C532361,745,1,219.564,Female,30,Kanyon,1
C278153,713,1,219.564,Female,46,Kanyon,1
C337971,212,1,1620.432,Male,36,Zorlu Center,2
C847268,369,1,439.128,Male,54,Istinye Park,2
C178214,233,1,1620.432,Female,18,Forum Istanbul,2
C295177,399,1,3240.864,Female,26,Emaar Square Mall,1
C764364,248,1,548.9100000000001,Female,55,Metropol AVM,2
C203188,333,1,329.34600000000006,Female,38,Kanyon,2
C167409,690,1,1620.432,Female,60,Zorlu Center,1
C196617,188,1,2430.648,Female,22,Metropol AVM,2
C252722,319,1,42.363,Male,36,Mall of Istanbul,2
C104366,739,1,3240.864,Male,23,Metropol AVM,1
C262469,497,1,2430.648,Female,61,Istinye Park,1
C188611,311,1,3240.864,Female,18,Mall of Istanbul,2
C248004,169,1,4051.0800000000004,Female,46,Mall of Istanbul,2
C314065,428,1,11340.0,Male,22,Metrocity,0
C137086,343,1,219.564,Female,49,Istinye Park,2
C187793,266,1,3240.864,Male,22,Viaport Outlet,2
C304575,232,1,2430.648,Female,24,Cevahir AVM,2
C870347,85,1,219.564,Female,20,Metrocity,2
C318464,355,1,4051.0800000000004,Female,67,Mall of Istanbul,2
C310354,396,1,42.363,Female,54,Istinye Park,2
C245630,116,1,6481.836,Female,55,Metrocity,0
C237050,491,1,204.525,Male,31,Metrocity,1
C924219,783,1,40.905,Male,30,Istinye Park,1
C524372,35,1,14.121000000000002,Female,69,Emaar Square Mall,2
C902343,634,1,219.564,Female,26,Viaport Outlet,1
C100900,488,1,219.564,Female,30,Metropol AVM,1
C415195,76,1,163.62,Male,42,Forum Istanbul,2
C190913,64,1,63.342000000000006,Male,47,Mall of Istanbul,2
C198794,102,1,548.9100000000001,Male,18,Metrocity,2
C409933,198,1,4861.377,Male,26,Mall of Istanbul,2
C131523,362,1,42.363,Female,55,Istinye Park,2
C216171,258,1,56.48400000000001,Female,35,Metrocity,2
C174483,403,1,8505.0,Male,49,Kanyon,0
C249229,490,1,14.121000000000002,Female,35,Metrocity,1
C266210,125,1,4051.0800000000004,Female,18,Kanyon,2
C199441,9,1,4051.0800000000004,Female,34,Mall of Istanbul,2
C163838,351,1,96.76800000000001,Female,27,Metropol AVM,2
C234220,428,1,126.68400000000001,Female,50,Mall of Istanbul,1
C314143,713,1,31.671000000000003,Female,68,Metrocity,1
C243985,533,1,70.605,Male,52,Kanyon,1
C189002,44,1,70.605,Male,39,Cevahir AVM,2
C200439,85,1,810.216,Female,57,Istinye Park,2
C104708,161,1,3240.864,Female,32,Forum Istanbul,2
C166062,209,1,56.48400000000001,Female,42,Cevahir AVM,2
C211084,501,1,483.84,Female,67,Kanyon,1
C156224,340,1,1620.432,Female,53,Kanyon,2
C189880,419,1,4051.0800000000004,Female,21,Forum Istanbul,1
C267206,765,1,387.07200000000006,Female,51,Kanyon,1
C615559,244,1,2430.648,Male,44,Mall of Istanbul,2
C285174,603,1,193.53600000000003,Male,51,Mall of Istanbul,1
C902919,170,1,4861.377,Female,61,Istinye Park,2
C275057,335,1,4051.0800000000004,Female,45,Metropol AVM,2
C154618,245,1,163.62,Female,20,Kanyon,2
C168059,15,1,8505.0,Female,57,Metropol AVM,0
C267714,784,1,70.605,Female,19,Viaport Outlet,1
C550851,692,1,96.76800000000001,Female,19,Zorlu Center,1
C247620,511,1,387.07200000000006,Male,35,Metrocity,1
C160149,540,1,56.48400000000001,Female,22,Cevahir AVM,1
C237184,528,1,1620.432,Male,48,Metropol AVM,1
C184001,622,1,28.242000000000004,Female,47,Istinye Park,1
C261804,520,1,290.30400000000003,Male,47,Forum Istanbul,1
C182567,362,1,3240.864,Male,40,Metropol AVM,2
C165891,723,1,14.121000000000002,Male,34,Kanyon,1
C289878,228,1,439.128,Female,41,Viaport Outlet,2
C188457,186,1,548.9100000000001,Male,57,Metrocity,2
C419575,372,1,40.905,Female,25,Istinye Park,2
C169520,459,1,219.564,Female,42,Viaport Outlet,1
C231257,277,1,329.34600000000006,Female,29,Kanyon,2
C180901,228,1,2430.648,Female,52,Istinye Park,2
C792608,578,1,4051.0800000000004,Female,24,Mall of Istanbul,1
C200415,773,1,810.216,Female,19,Istinye Park,1
C287503,371,1,193.53600000000003,Male,52,Cevahir AVM,2
C182276,219,1,4051.0800000000004,Male,64,Kanyon,2
C354239,403,1,96.76800000000001,Male,26,Kanyon,1
C423485,657,1,126.68400000000001,Male,27,Mall of Istanbul,1
C256624,187,1,219.564,Female,63,Zorlu Center,2
C920208,706,1,810.216,Male,22,Viaport Outlet,1
C276713,232,1,290.30400000000003,Male,44,Metropol AVM,2
C253922,36,1,56.48400000000001,Female,41,Mall of Istanbul,2
C188906,576,1,3240.864,Female,66,Istinye Park,1
C174562,114,1,122.71500000000002,Male,43,Mall of Istanbul,2
C214534,114,1,329.34600000000006,Male,56,Kanyon,2
C485069,673,1,14175.000000000002,Female,24,Kanyon,0
C248327,159,1,810.216,Female,35,Emaar Square Mall,2
C659151,397,1,329.34600000000006,Female,31,Mall of Istanbul,1
C745813,565,1,28.242000000000004,Male,19,Mall of Istanbul,1
C318215,495,1,4051.0800000000004,Female,33,Mall of Istanbul,1
C125016,393,1,219.564,Female,67,Viaport Outlet,2
C177955,752,1,6481.836,Male,39,Cevahir AVM,0
C214939,68,1,14.121000000000002,Female,42,Metropol AVM,2
C211760,769,1,483.84,Female,69,Metrocity,1
C109878,253,1,329.34600000000006,Male,27,Kanyon,2
C223327,682,1,204.525,Female,59,Istinye Park,1
C336778,369,1,219.564,Male,62,Metrocity,2
C229398,661,1,8505.0,Female,36,Kanyon,0
C358860,581,1,109.782,Male,52,Kanyon,1
C282723,717,1,56.48400000000001,Female,50,Metrocity,1
C105445,702,1,2430.648,Female,25,Kanyon,1
C319540,251,1,290.30400000000003,Male,37,Kanyon,2
C196988,572,1,3240.864,Female,39,Metrocity,1
C133625,266,1,70.605,Male,49,Forum Istanbul,2
C287263,45,1,31.671000000000003,Female,68,Kanyon,2
C108358,140,1,3240.864,Female,55,Viaport Outlet,2
C174614,53,1,2430.648,Male,35,Kanyon,2
C182676,494,1,122.71500000000002,Male,61,Emaar Square Mall,1
C137331,49,1,810.216,Female,39,Kanyon,2
C241244,250,1,96.76800000000001,Female,46,Metrocity,2
C106655,509,1,40.905,Female,45,Mall of Istanbul,1
C785832,28,1,204.525,Female,50,Mall of Istanbul,2
C260200,561,1,42.363,Male,61,Cevahir AVM,1
C188459,397,1,70.605,Male,24,Metrocity,1
C101541,504,1,4051.0800000000004,Male,53,Kanyon,1
C219760,285,1,96.76800000000001,Female,23,Mall of Istanbul,2
C266734,317,1,63.342000000000006,Female,68,Kanyon,2
C141408,502,1,4051.0800000000004,Female,52,Mall of Istanbul,1
C490528,478,1,810.216,Male,19,Istinye Park,1
C423782,483,1,8505.0,Female,54,Metropol AVM,0
C311284,740,1,2430.648,Female,28,Kanyon,1
C590959,286,1,810.216,Female,47,Istinye Park,2
C919794,774,1,439.128,Female,28,Metropol AVM,1
C339486,193,1,4051.0800000000004,Female,39,Metrocity,2
C128934,521,1,219.564,Female,31,Forum Istanbul,1
C135617,399,1,810.216,Female,27,Mall of Istanbul,1
C733318,605,1,4051.0800000000004,Male,52,Mall of Istanbul,1
C175151,230,1,56.48400000000001,Female,37,Metrocity,2
C723721,655,1,126.68400000000001,Male,60,Metropol AVM,1
C835872,272,1,2430.648,Female,61,Mall of Istanbul,2
C284697,695,1,56.48400000000001,Female,31,Kanyon,1
C139612,704,1,70.605,Male,37,Kanyon,1
C181678,487,1,1620.432,Female,42,Metrocity,1
C259307,229,1,387.07200000000006,Male,24,Metropol AVM,2
C142795,444,1,810.216,Male,39,Kanyon,1
C323639,701,1,2430.648,Female,37,Mall of Istanbul,1
C198375,711,1,193.53600000000003,Female,48,Kanyon,1
C895914,421,1,4051.0800000000004,Female,51,Emaar Square Mall,1
C284093,131,1,5670.0,Male,36,Kanyon,0
C401429,736,1,5670.0,Male,39,Metropol AVM,1
C479419,446,1,3240.864,Male,34,Cevahir AVM,1
C269822,647,1,548.9100000000001,Female,66,Zorlu Center,1
C121488,11,1,109.782,Female,65,Metrocity,2
C250923,757,1,28.242000000000004,Female,27,Zorlu Center,1
C142656,410,1,158.35500000000002,Male,42,Viaport Outlet,1
C930200,435,1,219.564,Male,69,Metropol AVM,1
C234089,607,1,4861.377,Female,35,Metrocity,1
C922605,510,1,109.782,Male,66,Forum Istanbul,1
C121796,237,1,204.525,Male,38,Mall of Istanbul,2
C311451,284,1,14.121000000000002,Female,35,Istinye Park,2
C494413,690,1,14.121000000000002,Female,57,Viaport Outlet,1
C232013,787,1,31.671000000000003,Female,64,Istinye Park,1
C304560,601,1,122.71500000000002,Male,52,Cevahir AVM,1
C257436,292,1,329.34600000000006,Male,50,Kanyon,2
C129252,62,1,1620.432,Female,24,Mall of Istanbul,2
C259867,273,1,56.48400000000001,Male,45,Metrocity,2
C138232,731,1,329.34600000000006,Male,68,Kanyon,1
C324141,774,1,1620.432,Male,57,Mall of Istanbul,1
C123102,337,1,6481.836,Male,52,Zorlu Center,0
C212048,746,1,2430.648,Male,60,Kanyon,1
C317629,127,1,56.48400000000001,Male,24,Istinye Park,2
C179375,711,1,4051.0800000000004,Male,33,Cevahir AVM,1
C316983,262,1,42.363,Female,42,Emaar Square Mall,2
C169008,522,1,193.53600000000003,Male,19,Metropol AVM,1
C161379,124,1,290.30400000000003,Male,31,Kanyon,2
C149760,323,1,8102.295,Female,41,Zorlu Center,0
C332337,188,1,548.9100000000001,Female,44,Cevahir AVM,2
C176720,489,1,42.363,Male,61,Metrocity,1
C288281,766,1,6481.836,Male,35,Mall of Istanbul,0
C173566,126,1,810.216,Female,64,Mall of Istanbul,2
C262513,121,1,2430.648,Male,35,Emaar Square Mall,2
C848203,759,1,28.242000000000004,Female,41,Kanyon,1
C956971,17,1,28.242000000000004,Male,63,Viaport Outlet,2
C648449,445,1,483.84,Female,68,Kanyon,1
